service,distance,experience,is_peak_hour,rain_ratio,completion_time
Sửa chữa và bảo dưỡng lò vi sóng,14,1.5203628743252375,0,0.0,100
Sửa chữa và bảo dưỡng máy tính,33,28.09134120329572,1,1.0,132
Sửa chữa và bảo dưỡng điện dân dụng,32,23.401943398155787,0,1.0,138
Sửa chữa và bảo dưỡng ô tô,7,2.313169712719396,1,0.5,213
Sửa chữa và bảo dưỡng TV,3,0.063966220442138,0,1.0,130
Sửa chữa và bảo dưỡng điện dân dụng,45,18.65911415784252,0,1.0,166
Sửa chữa và bảo dưỡng hệ thống nước,36,7.234101180383781,0,0.5,196
Sửa chữa và bảo dưỡng máy in,35,0.7727296071238208,1,0.0,170
Sửa chữa và bảo dưỡng hệ thống nước,17,2.7247948888798854,1,0.5,162
Sửa chữa và bảo dưỡng hệ thống nước,32,12.52461402554784,1,0.0,144
Sửa chữa và bảo dưỡng máy lạnh,17,7.688376127442991,0,0.0,166
Sửa chữa và bảo dưỡng lò vi sóng,21,5.783092943767603,1,0.5,135
Sửa chữa và bảo dưỡng máy lạnh,4,0.8049470711257202,0,1.0,186
Sửa chữa và bảo dưỡng máy lạnh,7,2.9543986715080184,1,0.5,156
Sửa chữa và bảo dưỡng hệ thống nước,34,12.807622925082187,0,0.0,148
Sửa chữa và bảo dưỡng laptop,42,3.270994016013839,0,0.0,151
Sửa chữa và bảo dưỡng máy giặt,27,2.58249607049757,0,1.0,199
Sửa chữa và bảo dưỡng điện thoại,9,10.5410238871662,0,1.0,68
Sửa chữa và bảo dưỡng máy in,23,22.809554819380747,0,0.5,96
Sửa chữa và bảo dưỡng TV,5,20.61752309866208,0,1.0,94
Sửa chữa và bảo dưỡng máy tính,9,22.32565329639033,0,0.5,72
Sửa chữa và bảo dưỡng laptop,14,2.647383443543254,1,0.0,107
Sửa chữa và bảo dưỡng nồi cơm điện,10,14.538723686887602,0,1.0,56
Sửa chữa và bảo dưỡng máy lạnh,1,25.11195388152554,0,1.0,122
Sửa chữa và bảo dưỡng máy in,26,5.378499996622798,0,0.0,109
Sửa chữa và bảo dưỡng máy giặt,12,26.9277199565382,0,1.0,116
Sửa chữa và bảo dưỡng điện thoại,14,2.8943217576863107,1,0.5,94
Sửa chữa và bảo dưỡng điện thoại,8,27.181414849638635,1,0.5,55
Sửa chữa và bảo dưỡng lò vi sóng,45,2.5315637009385434,1,0.0,190
Sửa chữa và bảo dưỡng quạt điện,7,6.722188445170817,0,0.5,53
Sửa chữa và bảo dưỡng xe máy,27,2.2297557213377805,0,1.0,160
Sửa chữa và bảo dưỡng lò vi sóng,2,0.8605633016814318,0,1.0,87
Sửa chữa và bảo dưỡng xe máy,4,2.284839433999509,0,0.5,61
Sửa chữa và bảo dưỡng ô tô,15,16.201581996084986,1,0.0,184
Sửa chữa và bảo dưỡng máy giặt,12,0.8475177038233346,1,0.0,158
Sửa chữa và bảo dưỡng tủ lạnh,18,6.003292271656664,0,0.0,137
Sửa chữa và bảo dưỡng máy tính,3,1.6027428632309473,1,0.5,82
Sửa chữa và bảo dưỡng TV,21,22.778355679105967,0,1.0,131
Sửa chữa và bảo dưỡng laptop,18,20.36937643075247,0,0.5,107
Sửa chữa và bảo dưỡng lò vi sóng,7,13.41912875046114,0,1.0,74
Sửa chữa và bảo dưỡng ô tô,11,18.81965897039389,1,0.5,203
Sửa chữa và bảo dưỡng tủ lạnh,2,28.28920253916297,0,1.0,104
Sửa chữa và bảo dưỡng ô tô,24,11.98690128629855,0,1.0,224
Sửa chữa và bảo dưỡng điện thoại,2,27.50318890269376,1,1.0,62
Sửa chữa và bảo dưỡng hệ thống nước,22,3.8983527799636,0,0.0,135
Sửa chữa và bảo dưỡng máy tính,21,4.679359271430963,1,0.5,119
Sửa chữa và bảo dưỡng lò vi sóng,7,3.372534503680331,0,0.5,96
Sửa chữa và bảo dưỡng máy tính,10,2.99469639562349,1,0.5,102
Sửa chữa và bảo dưỡng lò vi sóng,28,26.55932253206261,0,1.0,122
Sửa chữa và bảo dưỡng máy lạnh,3,4.74132755485814,0,0.0,140
Sửa chữa và bảo dưỡng ô tô,18,12.719665035195472,0,0.5,222
Sửa chữa và bảo dưỡng TV,11,23.71687675675961,0,0.5,94
Sửa chữa và bảo dưỡng máy giặt,6,13.300867918768096,0,1.0,124
Sửa chữa và bảo dưỡng hệ thống nước,16,7.921842920431571,1,1.0,155
Sửa chữa và bảo dưỡng điện thoại,20,1.493177136645277,1,1.0,117
Sửa chữa và bảo dưỡng máy in,13,2.919144274901499,0,0.5,111
Sửa chữa và bảo dưỡng điện dân dụng,25,2.9449152938618792,1,0.0,151
Sửa chữa và bảo dưỡng laptop,29,3.5395576868730907,0,1.0,152
Sửa chữa và bảo dưỡng điện dân dụng,45,3.5905796324613317,0,0.5,173
Sửa chữa và bảo dưỡng máy lạnh,1,0.0596610538632954,1,1.0,177
Sửa chữa và bảo dưỡng máy giặt,24,11.369578193488632,0,0.0,163
Sửa chữa và bảo dưỡng laptop,21,3.8266368918573015,0,0.0,118
Sửa chữa và bảo dưỡng máy giặt,1,24.04751867285365,0,1.0,116
Sửa chữa và bảo dưỡng quạt điện,4,12.830167853807016,1,1.0,42
Sửa chữa và bảo dưỡng ô tô,2,29.563336890353813,0,0.0,170
Sửa chữa và bảo dưỡng quạt điện,24,2.4899809375873074,1,0.0,97
Sửa chữa và bảo dưỡng nồi cơm điện,39,19.621269978371718,1,1.0,135
Sửa chữa và bảo dưỡng máy in,15,7.261665096228386,0,0.5,99
Sửa chữa và bảo dưỡng điện dân dụng,13,4.041921829403201,1,1.0,131
Sửa chữa và bảo dưỡng TV,30,9.690100614180473,0,1.0,145
Sửa chữa và bảo dưỡng quạt điện,10,5.551016364936986,1,0.5,62
Sửa chữa và bảo dưỡng ô tô,33,0.3260679276551415,0,0.5,280
Sửa chữa và bảo dưỡng ô tô,17,5.511589815462447,1,0.5,236
Sửa chữa và bảo dưỡng ô tô,20,1.197601552354814,0,1.0,229
Sửa chữa và bảo dưỡng TV,6,3.872685692975109,0,0.0,108
Sửa chữa và bảo dưỡng tủ lạnh,11,2.289150479186066,0,1.0,144
Sửa chữa và bảo dưỡng tủ lạnh,11,7.557556046418672,1,1.0,146
Sửa chữa và bảo dưỡng hệ thống nước,25,27.71246924435442,0,0.5,143
Sửa chữa và bảo dưỡng điện thoại,17,9.054063440158234,0,0.0,65
Sửa chữa và bảo dưỡng máy lạnh,4,7.313254709392153,1,0.5,171
Sửa chữa và bảo dưỡng laptop,9,5.760504222051151,0,0.0,97
Sửa chữa và bảo dưỡng điện thoại,23,0.55432655393255,1,0.0,117
Sửa chữa và bảo dưỡng điện dân dụng,3,0.4618689063708923,0,0.5,122
Sửa chữa và bảo dưỡng ô tô,31,3.259545924599825,1,1.0,263
Sửa chữa và bảo dưỡng điện dân dụng,4,29.77212948486909,0,1.0,89
Sửa chữa và bảo dưỡng lò vi sóng,6,0.4028206185507703,1,0.5,119
Sửa chữa và bảo dưỡng lò vi sóng,15,10.745532511987982,0,1.0,104
Sửa chữa và bảo dưỡng máy tính,5,0.3345703940486136,0,0.5,97
Sửa chữa và bảo dưỡng điện thoại,31,3.084905126950987,1,0.0,122
Sửa chữa và bảo dưỡng xe máy,2,4.775416850844748,1,0.0,83
Sửa chữa và bảo dưỡng máy giặt,24,21.069773646609647,1,1.0,167
Sửa chữa và bảo dưỡng xe máy,2,2.756072780049579,0,1.0,104
Sửa chữa và bảo dưỡng điện dân dụng,25,6.111671679908206,1,0.5,145
Sửa chữa và bảo dưỡng quạt điện,22,2.3349866839054547,0,0.0,83
Sửa chữa và bảo dưỡng ô tô,21,2.8342852887286343,0,1.0,248
Sửa chữa và bảo dưỡng lò vi sóng,8,21.606717819124555,0,1.0,85
Sửa chữa và bảo dưỡng xe máy,33,5.566734826317007,1,0.5,151
Sửa chữa và bảo dưỡng điện thoại,15,6.1124177289619706,1,1.0,92
Sửa chữa và bảo dưỡng lò vi sóng,7,0.0295825014648195,0,0.5,110
Sửa chữa và bảo dưỡng máy tính,13,2.0387336786859214,0,1.0,104
Sửa chữa và bảo dưỡng ô tô,29,2.453096816837236,0,0.0,217
Sửa chữa và bảo dưỡng máy lạnh,21,16.831645337246513,0,0.0,160
Sửa chữa và bảo dưỡng tủ lạnh,39,2.8505688509921963,1,0.0,207
Sửa chữa và bảo dưỡng điện thoại,6,4.096094284673277,1,1.0,88
Sửa chữa và bảo dưỡng ô tô,9,11.326564014002416,0,0.0,196
Sửa chữa và bảo dưỡng TV,24,2.5761204697954576,1,0.5,161
Sửa chữa và bảo dưỡng điện thoại,20,17.8928788411422,0,1.0,88
Sửa chữa và bảo dưỡng xe máy,22,12.917807883414788,0,1.0,108
Sửa chữa và bảo dưỡng điện thoại,39,4.235068199778803,0,1.0,133
Sửa chữa và bảo dưỡng máy in,23,0.4432693252988613,0,0.0,117
Sửa chữa và bảo dưỡng xe máy,26,25.51923201215481,1,0.5,123
Sửa chữa và bảo dưỡng tủ lạnh,17,1.4081927320159162,0,0.0,149
Sửa chữa và bảo dưỡng laptop,19,5.706069030020293,0,0.5,112
Sửa chữa và bảo dưỡng máy in,17,7.352211078206886,1,1.0,126
Sửa chữa và bảo dưỡng điện dân dụng,16,3.239759264469113,1,0.5,134
Sửa chữa và bảo dưỡng lò vi sóng,3,4.405700882245739,0,0.0,77
Sửa chữa và bảo dưỡng máy in,13,24.178300546635903,0,0.5,81
Sửa chữa và bảo dưỡng điện dân dụng,39,4.099370253145515,0,1.0,180
Sửa chữa và bảo dưỡng hệ thống nước,8,6.135794698198858,1,1.0,147
Sửa chữa và bảo dưỡng máy in,13,29.547546779893118,0,1.0,91
Sửa chữa và bảo dưỡng máy lạnh,8,1.0791858608258882,0,0.5,172
Sửa chữa và bảo dưỡng máy tính,15,27.94474327879397,0,1.0,84
Sửa chữa và bảo dưỡng lò vi sóng,19,17.727528507802006,0,1.0,113
Sửa chữa và bảo dưỡng hệ thống nước,21,0.0920957237956555,0,0.0,155
Sửa chữa và bảo dưỡng xe máy,38,3.598445521714963,0,0.5,150
Sửa chữa và bảo dưỡng hệ thống nước,15,21.2881691686686,1,1.0,135
Sửa chữa và bảo dưỡng laptop,8,1.3167898307488928,0,1.0,117
Sửa chữa và bảo dưỡng nồi cơm điện,20,29.98949339098622,0,0.0,68
Sửa chữa và bảo dưỡng hệ thống nước,6,1.7582000779833766,1,0.0,139
Sửa chữa và bảo dưỡng quạt điện,2,2.4621025088581905,1,1.0,61
Sửa chữa và bảo dưỡng xe máy,12,4.023870505291973,1,1.0,119
Sửa chữa và bảo dưỡng quạt điện,14,0.8357491418974525,0,0.0,75
Sửa chữa và bảo dưỡng điện thoại,37,5.387502611171486,0,0.0,124
Sửa chữa và bảo dưỡng máy giặt,49,25.16445614200828,0,0.0,187
Sửa chữa và bảo dưỡng điện dân dụng,35,19.34321713723118,0,0.5,137
Sửa chữa và bảo dưỡng xe máy,8,26.07704384996225,1,0.5,93
Sửa chữa và bảo dưỡng lò vi sóng,28,7.454179286987679,1,0.5,135
Sửa chữa và bảo dưỡng quạt điện,13,7.758756275889179,1,0.5,71
Sửa chữa và bảo dưỡng tủ lạnh,35,21.84872341799513,0,1.0,136
Sửa chữa và bảo dưỡng điện thoại,9,24.91832179332528,0,0.5,46
Sửa chữa và bảo dưỡng nồi cơm điện,35,25.20324689948781,1,1.0,116
Sửa chữa và bảo dưỡng điện thoại,38,17.438723299291222,1,0.0,124
Sửa chữa và bảo dưỡng máy in,23,17.634197316091118,1,1.0,116
Sửa chữa và bảo dưỡng máy tính,30,1.1283273875330078,0,0.5,139
Sửa chữa và bảo dưỡng máy tính,11,5.778026117310981,1,0.5,92
Sửa chữa và bảo dưỡng quạt điện,4,1.0712684932978975,1,0.5,59
Sửa chữa và bảo dưỡng điện thoại,14,27.136786840633768,1,1.0,95
Sửa chữa và bảo dưỡng quạt điện,3,29.010265675275477,1,1.0,39
Sửa chữa và bảo dưỡng điện dân dụng,6,16.458889436098964,1,0.0,76
Sửa chữa và bảo dưỡng máy giặt,13,16.678917477731147,1,1.0,162
Sửa chữa và bảo dưỡng laptop,21,7.232897393244544,0,1.0,125
Sửa chữa và bảo dưỡng laptop,4,2.519949074585241,0,1.0,113
Sửa chữa và bảo dưỡng điện thoại,5,7.703061556190031,0,1.0,69
Sửa chữa và bảo dưỡng TV,4,1.434805888382355,1,1.0,120
Sửa chữa và bảo dưỡng hệ thống nước,2,0.4602951712790795,1,1.0,165
Sửa chữa và bảo dưỡng xe máy,22,1.677524396239518,1,0.5,136
Sửa chữa và bảo dưỡng xe máy,43,6.81818239772702,1,0.5,170
Sửa chữa và bảo dưỡng TV,43,15.483909477240848,0,0.0,158
Sửa chữa và bảo dưỡng TV,9,19.5476210000874,0,0.5,99
Sửa chữa và bảo dưỡng quạt điện,7,10.53868827137727,0,0.5,32
Sửa chữa và bảo dưỡng máy giặt,5,23.7955842714166,0,0.5,106
Sửa chữa và bảo dưỡng tủ lạnh,43,17.37478605297359,0,1.0,168
Sửa chữa và bảo dưỡng tủ lạnh,24,2.7905155868257543,1,0.5,113
Sửa chữa và bảo dưỡng TV,5,0.8231144852928668,0,1.0,129
Sửa chữa và bảo dưỡng TV,13,0.2967105789971219,1,1.0,155
Sửa chữa và bảo dưỡng máy in,15,1.0211349025178054,0,1.0,125
Sửa chữa và bảo dưỡng TV,40,19.1801718461416,0,1.0,161
Sửa chữa và bảo dưỡng lò vi sóng,26,27.62686087456225,1,0.0,112
Sửa chữa và bảo dưỡng máy giặt,13,11.123278469709897,0,0.0,129
Sửa chữa và bảo dưỡng điện thoại,27,2.248510557545228,0,1.0,126
Sửa chữa và bảo dưỡng lò vi sóng,21,4.891517906005206,0,1.0,119
Sửa chữa và bảo dưỡng hệ thống nước,13,4.477040066994693,0,0.5,118
Sửa chữa và bảo dưỡng máy in,5,1.2608648119840518,0,1.0,100
Sửa chữa và bảo dưỡng ô tô,8,1.6474693688472763,0,1.0,211
Sửa chữa và bảo dưỡng lò vi sóng,39,5.644067919173487,0,0.5,156
Sửa chữa và bảo dưỡng lò vi sóng,16,20.01668438378096,0,0.0,88
Sửa chữa và bảo dưỡng máy tính,23,17.77721834893412,1,0.5,111
Sửa chữa và bảo dưỡng máy lạnh,12,4.00079425326911,0,0.0,129
Sửa chữa và bảo dưỡng ô tô,3,6.485922144725681,1,0.0,193
Sửa chữa và bảo dưỡng máy lạnh,15,5.199460357539098,1,0.5,160
Sửa chữa và bảo dưỡng ô tô,29,0.9273114746758926,0,0.5,257
Sửa chữa và bảo dưỡng TV,24,14.918142502678217,1,0.5,141
Sửa chữa và bảo dưỡng quạt điện,9,29.639203170481668,1,0.0,40
Sửa chữa và bảo dưỡng hệ thống nước,34,3.036939671687218,1,0.0,184
Sửa chữa và bảo dưỡng điện thoại,10,1.5396253699501132,1,1.0,106
Sửa chữa và bảo dưỡng nồi cơm điện,32,26.207690748861825,0,1.0,97
Sửa chữa và bảo dưỡng quạt điện,32,20.479530224789883,0,1.0,95
Sửa chữa và bảo dưỡng laptop,14,1.97488804564044,0,1.0,133
Sửa chữa và bảo dưỡng ô tô,23,1.5093761868959747,0,1.0,266
Sửa chữa và bảo dưỡng laptop,24,2.463379889672617,0,0.5,142
Sửa chữa và bảo dưỡng điện thoại,12,4.835323453000208,0,0.5,79
Sửa chữa và bảo dưỡng lò vi sóng,1,15.485812240788194,0,0.5,65
Sửa chữa và bảo dưỡng điện thoại,28,4.954343545134996,1,1.0,133
Sửa chữa và bảo dưỡng máy giặt,10,0.1701154379002184,0,0.0,131
Sửa chữa và bảo dưỡng xe máy,19,1.6783197345086929,1,0.5,137
Sửa chữa và bảo dưỡng TV,29,2.8430858456761894,1,0.5,165
Sửa chữa và bảo dưỡng máy giặt,27,5.568375312930924,1,0.0,172
Sửa chữa và bảo dưỡng máy lạnh,27,5.476988040734307,0,1.0,189
Sửa chữa và bảo dưỡng điện thoại,6,18.62663266152064,0,1.0,69
Sửa chữa và bảo dưỡng máy lạnh,5,0.5909923686238159,0,1.0,171
Sửa chữa và bảo dưỡng máy tính,18,1.1423057441857998,0,0.5,108
Sửa chữa và bảo dưỡng ô tô,27,2.9102991732195136,1,1.0,263
Sửa chữa và bảo dưỡng xe máy,14,22.412894520815243,0,0.5,91
Sửa chữa và bảo dưỡng máy lạnh,12,22.59350721752721,0,1.0,154
Sửa chữa và bảo dưỡng TV,9,0.5003751541497706,1,0.0,149
Sửa chữa và bảo dưỡng máy giặt,24,2.2191508403795464,0,1.0,177
Sửa chữa và bảo dưỡng máy lạnh,18,25.487239803929143,0,0.0,135
Sửa chữa và bảo dưỡng điện thoại,43,7.155084685360015,0,0.0,136
Sửa chữa và bảo dưỡng điện dân dụng,8,4.496565338054202,0,0.5,91
Sửa chữa và bảo dưỡng quạt điện,3,1.3191702087522723,1,0.0,46
Sửa chữa và bảo dưỡng ô tô,12,1.2764671252790736,0,1.0,224
Sửa chữa và bảo dưỡng xe máy,30,3.348913256802029,0,0.5,133
Sửa chữa và bảo dưỡng ô tô,20,7.780730915655459,0,0.0,239
Sửa chữa và bảo dưỡng quạt điện,13,0.8536738402128361,1,0.0,86
Sửa chữa và bảo dưỡng điện thoại,8,0.9766910033335636,0,1.0,96
Sửa chữa và bảo dưỡng máy in,29,2.888651038077942,0,0.5,136
Sửa chữa và bảo dưỡng tủ lạnh,22,0.7435503416278044,0,0.0,171
Sửa chữa và bảo dưỡng máy lạnh,7,1.8915285437724427,0,0.5,149
Sửa chữa và bảo dưỡng ô tô,13,4.605254749678875,1,1.0,228
Sửa chữa và bảo dưỡng máy giặt,32,2.5897773817980694,0,1.0,197
Sửa chữa và bảo dưỡng hệ thống nước,32,2.5825918865066058,0,0.5,186
Sửa chữa và bảo dưỡng hệ thống nước,36,29.8409005450796,0,0.5,167
Sửa chữa và bảo dưỡng máy in,30,25.36127040851997,0,0.5,108
Sửa chữa và bảo dưỡng lò vi sóng,34,17.06791600410714,0,1.0,150
Sửa chữa và bảo dưỡng ô tô,30,1.1315227108826296,0,0.5,267
Sửa chữa và bảo dưỡng TV,9,22.19105484394153,0,0.0,94
Sửa chữa và bảo dưỡng xe máy,23,6.482307788364492,0,1.0,124
Sửa chữa và bảo dưỡng ô tô,13,15.329635226069012,1,0.0,195
Sửa chữa và bảo dưỡng máy lạnh,15,2.662587168032164,0,0.0,188
Sửa chữa và bảo dưỡng laptop,21,15.71851921464204,0,0.5,106
Sửa chữa và bảo dưỡng TV,22,0.8462974856149512,0,1.0,167
Sửa chữa và bảo dưỡng tủ lạnh,14,20.622860331954143,1,1.0,139
Sửa chữa và bảo dưỡng quạt điện,38,2.297979030798825,0,0.5,121
Sửa chữa và bảo dưỡng ô tô,30,3.0991152169973115,0,0.0,258
Sửa chữa và bảo dưỡng xe máy,12,1.4595012423081406,0,0.5,108
Sửa chữa và bảo dưỡng máy lạnh,18,0.2259006203986922,0,1.0,187
Sửa chữa và bảo dưỡng laptop,9,28.33519318693935,0,1.0,97
Sửa chữa và bảo dưỡng lò vi sóng,5,11.94250471651007,1,0.5,87
Sửa chữa và bảo dưỡng máy giặt,12,2.573687271825474,1,1.0,178
Sửa chữa và bảo dưỡng nồi cơm điện,48,3.439785432514934,1,0.5,147
Sửa chữa và bảo dưỡng xe máy,21,18.03843094932476,0,0.0,86
Sửa chữa và bảo dưỡng nồi cơm điện,19,7.945453895079614,1,1.0,107
Sửa chữa và bảo dưỡng laptop,19,18.88462898041908,0,1.0,127
Sửa chữa và bảo dưỡng điện dân dụng,37,2.86014520320165,0,0.5,170
Sửa chữa và bảo dưỡng laptop,5,5.199750107310864,0,0.0,95
Sửa chữa và bảo dưỡng máy lạnh,4,25.530996591018653,1,0.5,126
Sửa chữa và bảo dưỡng lò vi sóng,43,7.198349666689486,0,0.0,160
Sửa chữa và bảo dưỡng tủ lạnh,32,17.1595886676648,0,0.0,153
Sửa chữa và bảo dưỡng laptop,10,8.746161190678572,0,0.0,65
Sửa chữa và bảo dưỡng quạt điện,18,17.48866219953832,0,0.5,53
Sửa chữa và bảo dưỡng máy tính,4,1.233920566218072,1,1.0,91
Sửa chữa và bảo dưỡng điện dân dụng,3,1.4739471532473645,0,0.5,89
Sửa chữa và bảo dưỡng nồi cơm điện,10,5.577243959978636,0,1.0,72
Sửa chữa và bảo dưỡng nồi cơm điện,25,7.452632415324032,1,0.5,114
Sửa chữa và bảo dưỡng xe máy,6,0.8478988234563927,0,0.0,102
Sửa chữa và bảo dưỡng lò vi sóng,2,7.490434963004924,0,1.0,78
