service,distance,experience,hour,is_peak_hour,rain_ratio,completion_time
Sửa chữa và bảo dưỡng quạt điện,19,12.890703854934365,10,0,1.0,67
Sửa chữa và bảo dưỡng ô tô,20,23.132139617573507,4,0,0.0,230
Sửa chữa và bảo dưỡng xe máy,34,2.945004877913271,13,0,0.0,144
Sửa chữa và bảo dưỡng máy in,28,3.652756643227301,14,1,0.0,131
Sửa chữa và bảo dưỡng máy in,25,25.36812187527672,11,0,0.5,103
Sửa chữa và bảo dưỡng xe máy,12,19.156444139775257,14,1,0.0,88
Sửa chữa và bảo dưỡng hệ thống nước,19,1.2397219329772684,10,0,0.5,157
Sửa chữa và bảo dưỡng điện thoại,36,0.05289057645793749,13,0,0.0,141
Sửa chữa và bảo dưỡng máy in,6,4.5047449432754085,10,0,0.0,69
Sửa chữa và bảo dưỡng nồi cơm điện,2,23.60410145670813,10,0,1.0,40
Sửa chữa và bảo dưỡng máy tính,12,4.205184588120964,22,0,1.0,95
Sửa chữa và bảo dưỡng hệ thống nước,24,2.438319863550265,5,0,0.0,158
Sửa chữa và bảo dưỡng tủ lạnh,28,2.1037148337126825,16,1,0.5,168
Sửa chữa và bảo dưỡng ô tô,17,20.754788393849616,10,0,0.5,175
Sửa chữa và bảo dưỡng điện dân dụng,10,24.501069836855006,10,0,0.5,84
Sửa chữa và bảo dưỡng máy giặt,10,28.013429818497556,17,1,0.5,152
Sửa chữa và bảo dưỡng điện dân dụng,25,20.586485091235467,16,1,1.0,127
Sửa chữa và bảo dưỡng tủ lạnh,18,0.07374484139869208,21,0,0.0,173
Sửa chữa và bảo dưỡng laptop,39,4.275604832687661,17,1,1.0,406
Sửa chữa và bảo dưỡng máy giặt,8,0.5059678779794561,2,0,0.5,140
Sửa chữa và bảo dưỡng máy tính,47,2.363648265106336,3,0,0.5,171
Sửa chữa và bảo dưỡng xe máy,26,13.454894936597917,10,0,0.0,84
Sửa chữa và bảo dưỡng xe máy,13,19.196351184010958,6,0,1.0,88
Sửa chữa và bảo dưỡng máy lạnh,6,4.354584329452424,13,0,0.0,142
Sửa chữa và bảo dưỡng điện thoại,19,6.130648035347412,2,0,0.0,78
Sửa chữa và bảo dưỡng nồi cơm điện,1,3.5963873513449984,9,1,0.0,41
Sửa chữa và bảo dưỡng điện dân dụng,19,19.782316791859152,23,0,1.0,105
Sửa chữa và bảo dưỡng tủ lạnh,4,0.5886961386571323,14,1,0.0,118
Sửa chữa và bảo dưỡng xe máy,4,7.86254186858189,10,0,0.5,85
Sửa chữa và bảo dưỡng máy giặt,27,2.5608132180401046,16,1,1.0,210
Sửa chữa và bảo dưỡng hệ thống nước,12,5.512449975901958,5,0,0.0,101
Sửa chữa và bảo dưỡng TV,8,7.910741732133093,6,0,0.5,111
Sửa chữa và bảo dưỡng máy in,1,1.1744932148557998,7,1,0.5,89
Sửa chữa và bảo dưỡng TV,28,29.403475798789867,3,0,0.0,128
Sửa chữa và bảo dưỡng máy giặt,15,6.121151120163953,22,0,0.5,140
Sửa chữa và bảo dưỡng quạt điện,4,26.18093826516511,18,1,1.0,43
Sửa chữa và bảo dưỡng máy giặt,8,11.333627637830347,2,0,1.0,128
Sửa chữa và bảo dưỡng hệ thống nước,13,20.0580254598377,22,0,1.0,106
Sửa chữa và bảo dưỡng máy lạnh,10,6.861957900295755,2,0,1.0,181
Sửa chữa và bảo dưỡng tủ lạnh,33,3.157288759038601,7,1,0.0,175
Sửa chữa và bảo dưỡng nồi cơm điện,16,19.42375023781173,10,0,0.5,62
Sửa chữa và bảo dưỡng quạt điện,37,14.279875329340761,1,0,1.0,100
Sửa chữa và bảo dưỡng máy in,2,13.557169603916467,7,1,0.0,61
Sửa chữa và bảo dưỡng máy tính,1,3.700335211056031,11,0,1.0,69
Sửa chữa và bảo dưỡng tủ lạnh,13,1.375237569166375,17,1,1.0,163
Sửa chữa và bảo dưỡng laptop,13,1.5998500180786444,2,0,0.0,111
Sửa chữa và bảo dưỡng máy tính,11,21.8716923649704,13,0,1.0,78
Sửa chữa và bảo dưỡng laptop,16,1.7539672914740776,4,0,0.5,133
Sửa chữa và bảo dưỡng máy giặt,23,13.10125373055094,7,1,0.5,150
Sửa chữa và bảo dưỡng máy giặt,26,6.5766901588724025,7,1,0.5,165
Sửa chữa và bảo dưỡng xe máy,11,3.3428864092356214,4,0,0.0,98
Sửa chữa và bảo dưỡng điện dân dụng,8,7.965580399557153,16,1,0.0,103
Sửa chữa và bảo dưỡng nồi cơm điện,11,1.8870408991396244,10,0,1.0,85
Sửa chữa và bảo dưỡng quạt điện,3,2.2055305504820386,21,0,0.5,50
Sửa chữa và bảo dưỡng TV,16,5.940105143711781,9,1,0.5,138
Sửa chữa và bảo dưỡng quạt điện,16,1.4323964118813746,11,0,1.0,85
Sửa chữa và bảo dưỡng ô tô,48,0.7494696392583506,8,1,0.0,314
Sửa chữa và bảo dưỡng điện dân dụng,11,0.9092261005008527,22,0,1.0,133
Sửa chữa và bảo dưỡng laptop,22,18.96155002768819,11,0,0.0,107
Sửa chữa và bảo dưỡng điện thoại,4,3.972698748108522,17,1,1.0,79
Sửa chữa và bảo dưỡng điện thoại,25,17.806718417049538,16,1,1.0,110
Sửa chữa và bảo dưỡng điện dân dụng,19,1.7839965768393597,7,1,1.0,144
Sửa chữa và bảo dưỡng quạt điện,8,6.964638063759975,15,1,0.5,69
Sửa chữa và bảo dưỡng hệ thống nước,7,22.359506940058377,6,0,0.5,97
Sửa chữa và bảo dưỡng máy tính,22,2.789791988627111,17,1,0.0,123
Sửa chữa và bảo dưỡng máy in,41,6.170296955272454,14,1,0.5,169
Sửa chữa và bảo dưỡng laptop,2,7.499677649069859,2,0,0.0,77
Sửa chữa và bảo dưỡng quạt điện,6,2.004670081779586,13,0,1.0,73
Sửa chữa và bảo dưỡng điện thoại,38,2.967782099153678,15,1,0.0,141
Sửa chữa và bảo dưỡng hệ thống nước,20,2.3671528291459674,7,1,0.0,161
Sửa chữa và bảo dưỡng laptop,14,15.087908344831796,17,1,0.5,106
Sửa chữa và bảo dưỡng máy lạnh,7,0.26623170211430136,22,0,0.5,166
Sửa chữa và bảo dưỡng lò vi sóng,24,0.24981500502539133,2,0,1.0,163
Sửa chữa và bảo dưỡng TV,6,1.5492295385203323,18,1,0.5,131
Sửa chữa và bảo dưỡng máy in,31,2.391882348301829,14,1,0.5,155
Sửa chữa và bảo dưỡng máy in,29,23.09361783419578,16,1,1.0,142
Sửa chữa và bảo dưỡng nồi cơm điện,11,0.5348978425072676,23,0,0.0,82
Sửa chữa và bảo dưỡng lò vi sóng,10,2.5933233776764895,11,0,1.0,112
Sửa chữa và bảo dưỡng máy in,2,15.823404026398947,15,1,0.0,64
Sửa chữa và bảo dưỡng máy lạnh,2,2.783945716300756,9,1,0.5,188
Sửa chữa và bảo dưỡng hệ thống nước,24,1.1213846701227361,2,0,1.0,166
Sửa chữa và bảo dưỡng TV,1,10.720519523439865,16,1,0.0,86
Sửa chữa và bảo dưỡng máy in,33,0.8364088871580903,23,0,0.0,148
Sửa chữa và bảo dưỡng điện dân dụng,5,21.488848527806596,8,1,1.0,110
Sửa chữa và bảo dưỡng quạt điện,1,0.8701329237275753,21,0,0.5,60
Sửa chữa và bảo dưỡng máy tính,1,5.567081719095986,4,0,1.0,74
Sửa chữa và bảo dưỡng máy in,4,20.23984697539533,19,1,0.5,77
Sửa chữa và bảo dưỡng điện dân dụng,1,3.41176312820955,3,0,0.5,89
Sửa chữa và bảo dưỡng laptop,12,1.9547598008045721,3,0,0.5,132
Sửa chữa và bảo dưỡng điện dân dụng,8,2.9651342515077332,16,1,0.5,124
Sửa chữa và bảo dưỡng lò vi sóng,2,2.890513547365364,14,1,0.0,91
Sửa chữa và bảo dưỡng hệ thống nước,2,4.311937242317317,2,0,0.0,109
Sửa chữa và bảo dưỡng máy giặt,35,16.522883249529627,15,1,0.0,178
Sửa chữa và bảo dưỡng lò vi sóng,5,13.157767148198706,3,0,0.0,60
Sửa chữa và bảo dưỡng quạt điện,26,1.8584693970622475,14,1,1.0,114
Sửa chữa và bảo dưỡng ô tô,42,2.7841810669516946,1,0,0.5,274
Sửa chữa và bảo dưỡng laptop,33,1.6430006700446573,12,0,0.5,166
Sửa chữa và bảo dưỡng laptop,16,6.7156959495386825,4,0,0.5,120
Sửa chữa và bảo dưỡng máy in,26,3.1620318203131395,19,1,0.5,141
Sửa chữa và bảo dưỡng laptop,37,9.324797178654352,14,1,0.5,161
Sửa chữa và bảo dưỡng máy tính,39,7.81312230118505,18,1,0.0,150
Sửa chữa và bảo dưỡng TV,20,19.712901398532487,20,0,1.0,120
Sửa chữa và bảo dưỡng máy tính,28,5.528227955107502,12,0,0.0,121
Sửa chữa và bảo dưỡng lò vi sóng,30,4.625528944108845,13,0,1.0,140
Sửa chữa và bảo dưỡng quạt điện,23,2.4651594353600053,7,1,0.0,96
Sửa chữa và bảo dưỡng TV,1,2.6872283045962684,2,0,0.5,108
Sửa chữa và bảo dưỡng điện dân dụng,4,2.6677954644748425,20,0,1.0,103
Sửa chữa và bảo dưỡng quạt điện,22,22.167638114780353,23,0,0.0,56
Sửa chữa và bảo dưỡng máy giặt,5,3.621851008469968,6,0,1.0,135
Sửa chữa và bảo dưỡng máy giặt,30,1.7777537278661395,21,0,1.0,202
Sửa chữa và bảo dưỡng ô tô,19,3.941756413957402,17,1,0.0,213
Sửa chữa và bảo dưỡng lò vi sóng,31,12.23729317569776,3,0,0.5,118
Sửa chữa và bảo dưỡng quạt điện,23,4.7373482068929125,5,0,0.5,85
Sửa chữa và bảo dưỡng TV,3,1.9926584773775722,10,0,1.0,109
Sửa chữa và bảo dưỡng hệ thống nước,1,20.28267736805801,12,0,0.5,99
Sửa chữa và bảo dưỡng ô tô,21,3.372762199242715,19,1,1.0,264
Sửa chữa và bảo dưỡng điện thoại,13,4.237254246618117,9,1,0.5,79
Sửa chữa và bảo dưỡng tủ lạnh,20,14.538191610705447,8,1,0.5,145
Sửa chữa và bảo dưỡng điện thoại,28,0.20187993750896627,18,1,0.5,140
Sửa chữa và bảo dưỡng máy lạnh,5,2.8481272372707487,17,1,0.5,169
Sửa chữa và bảo dưỡng xe máy,4,21.948330772837384,16,1,0.0,62
Sửa chữa và bảo dưỡng ô tô,37,26.029810974814218,20,0,0.0,257
Sửa chữa và bảo dưỡng lò vi sóng,18,1.9226968868186716,5,0,0.0,117
Sửa chữa và bảo dưỡng ô tô,8,6.58025444748106,0,0,0.5,200
Sửa chữa và bảo dưỡng xe máy,2,7.5548713109584416,16,1,1.0,91
Sửa chữa và bảo dưỡng điện dân dụng,25,7.778179197101814,20,0,0.5,150
Sửa chữa và bảo dưỡng xe máy,49,15.396945177548321,12,0,0.5,173
Sửa chữa và bảo dưỡng hệ thống nước,2,4.995055395757496,18,1,1.0,126
Sửa chữa và bảo dưỡng hệ thống nước,19,3.8916770571798938,5,0,0.0,136
Sửa chữa và bảo dưỡng điện dân dụng,13,7.806642075833111,17,1,1.0,126
Sửa chữa và bảo dưỡng máy in,2,7.630954416604835,6,0,0.0,70
Sửa chữa và bảo dưỡng máy lạnh,27,4.516451536988937,9,1,1.0,206
Sửa chữa và bảo dưỡng điện dân dụng,33,7.368853938866198,15,1,0.0,153
Sửa chữa và bảo dưỡng hệ thống nước,38,1.0637600773212093,19,1,0.0,203
Sửa chữa và bảo dưỡng nồi cơm điện,16,21.845990623511973,17,1,0.5,71
Sửa chữa và bảo dưỡng hệ thống nước,2,6.954417581642742,13,0,0.5,116
Sửa chữa và bảo dưỡng điện thoại,12,1.7436539383255518,12,0,1.0,96
Sửa chữa và bảo dưỡng xe máy,8,21.161585639452376,3,0,0.5,80
Sửa chữa và bảo dưỡng tủ lạnh,2,8.75788413184197,5,0,0.0,97
Sửa chữa và bảo dưỡng xe máy,14,6.519738383113816,7,1,1.0,120
Sửa chữa và bảo dưỡng ô tô,34,11.486297530631914,19,1,0.0,254
Sửa chữa và bảo dưỡng nồi cơm điện,36,14.811716558671858,0,0,1.0,104
Sửa chữa và bảo dưỡng máy tính,17,17.485753436446362,7,1,0.0,81
Sửa chữa và bảo dưỡng nồi cơm điện,37,10.11135914389327,8,1,0.5,114
Sửa chữa và bảo dưỡng tủ lạnh,26,0.11765550384004375,21,0,0.5,175
Sửa chữa và bảo dưỡng quạt điện,8,1.740193361953168,16,1,1.0,80
Sửa chữa và bảo dưỡng TV,24,3.6630901836746412,8,1,0.5,177
Sửa chữa và bảo dưỡng máy tính,3,7.189168409604393,20,0,0.0,56
Sửa chữa và bảo dưỡng điện thoại,7,4.804712689848472,19,1,0.0,79
Sửa chữa và bảo dưỡng điện thoại,10,14.583411706414463,15,1,0.5,71
Sửa chữa và bảo dưỡng nồi cơm điện,34,3.9257016598697376,18,1,0.0,115
Sửa chữa và bảo dưỡng máy tính,16,3.1480643107099078,20,0,0.0,93
Sửa chữa và bảo dưỡng điện thoại,25,7.610734484253304,14,1,0.5,107
Sửa chữa và bảo dưỡng hệ thống nước,41,1.313275204752843,20,0,1.0,212
Sửa chữa và bảo dưỡng quạt điện,2,25.078178278998443,18,1,0.5,35
Sửa chữa và bảo dưỡng điện dân dụng,10,4.868523685999344,0,0,0.5,98
Sửa chữa và bảo dưỡng nồi cơm điện,21,1.4271516132246163,21,0,1.0,110
Sửa chữa và bảo dưỡng tủ lạnh,27,14.02025938136032,20,0,0.5,146
Sửa chữa và bảo dưỡng TV,4,1.0718367903121324,2,0,0.5,107
Sửa chữa và bảo dưỡng nồi cơm điện,11,0.668871623070631,17,1,0.5,91
Sửa chữa và bảo dưỡng laptop,29,26.207561290318704,21,0,1.0,145
Sửa chữa và bảo dưỡng lò vi sóng,21,5.737424469529982,9,1,0.0,114
Sửa chữa và bảo dưỡng máy tính,23,24.348494940213513,4,0,0.0,98
Sửa chữa và bảo dưỡng hệ thống nước,16,6.846972618633783,0,0,1.0,149
Sửa chữa và bảo dưỡng tủ lạnh,29,21.418298770882316,8,1,1.0,163
Sửa chữa và bảo dưỡng ô tô,17,6.242525690357687,23,0,0.0,215
Sửa chữa và bảo dưỡng hệ thống nước,9,0.5991005803173678,14,1,1.0,163
Sửa chữa và bảo dưỡng ô tô,6,24.84646065725172,2,0,0.0,172
Sửa chữa và bảo dưỡng tủ lạnh,28,12.000633405335389,21,0,0.5,165
Sửa chữa và bảo dưỡng máy lạnh,22,2.575083307177076,9,1,1.0,196
Sửa chữa và bảo dưỡng quạt điện,13,0.7234110531300119,19,1,0.5,89
Sửa chữa và bảo dưỡng tủ lạnh,2,5.703611365099366,20,0,0.5,123
Sửa chữa và bảo dưỡng quạt điện,5,6.489284205988711,12,0,0.5,45
Sửa chữa và bảo dưỡng xe máy,7,1.2818007444756847,9,1,1.0,110
Sửa chữa và bảo dưỡng TV,3,6.9185316255828315,2,0,1.0,91
Sửa chữa và bảo dưỡng xe máy,17,6.612854906857175,17,1,0.5,122
Sửa chữa và bảo dưỡng xe máy,18,4.871852198037186,18,1,0.5,122
Sửa chữa và bảo dưỡng quạt điện,7,2.3134088136014155,13,0,0.5,58
Sửa chữa và bảo dưỡng nồi cơm điện,11,1.9134171479270412,15,1,1.0,89
Sửa chữa và bảo dưỡng máy in,5,2.399577303444255,22,0,0.5,88
Sửa chữa và bảo dưỡng quạt điện,20,3.518936084247329,8,1,0.5,82
Sửa chữa và bảo dưỡng lò vi sóng,6,8.002051896467343,22,0,1.0,92
Sửa chữa và bảo dưỡng điện dân dụng,28,18.554204634840165,0,0,0.5,133
Sửa chữa và bảo dưỡng ô tô,32,24.89345822603965,22,0,0.0,257
Sửa chữa và bảo dưỡng máy lạnh,8,6.956674657133048,5,0,0.5,152
Sửa chữa và bảo dưỡng nồi cơm điện,13,5.709061573024,6,0,0.0,68
Sửa chữa và bảo dưỡng laptop,2,6.920919940584249,19,1,0.0,91
Sửa chữa và bảo dưỡng ô tô,9,1.823052721353809,12,0,1.0,211
Sửa chữa và bảo dưỡng máy giặt,17,26.114430691204113,10,0,0.0,113
Sửa chữa và bảo dưỡng nồi cơm điện,23,1.202443041078928,5,0,1.0,110
Sửa chữa và bảo dưỡng laptop,4,0.1807616181419972,6,0,1.0,110
Sửa chữa và bảo dưỡng điện thoại,31,0.6720877469755472,0,0,0.0,123
Sửa chữa và bảo dưỡng TV,9,1.5268329238635214,2,0,1.0,128
Sửa chữa và bảo dưỡng máy lạnh,21,5.418356294994952,10,0,1.0,187
Sửa chữa và bảo dưỡng máy lạnh,15,3.6557460742073005,3,0,0.5,188
Sửa chữa và bảo dưỡng hệ thống nước,11,14.65978253697325,2,0,1.0,107
Sửa chữa và bảo dưỡng hệ thống nước,9,1.7913837312630596,17,1,1.0,175
Sửa chữa và bảo dưỡng điện thoại,24,20.8385945059156,17,1,0.0,94
Sửa chữa và bảo dưỡng xe máy,1,6.15990794298916,8,1,0.5,89
Sửa chữa và bảo dưỡng máy tính,3,3.9918943535714577,13,0,0.5,67
Sửa chữa và bảo dưỡng máy tính,17,5.494202774942551,2,0,0.5,104
Sửa chữa và bảo dưỡng xe máy,15,2.1082897824194715,15,1,0.0,121
Sửa chữa và bảo dưỡng máy lạnh,37,3.1345531560102664,6,0,0.0,197
Sửa chữa và bảo dưỡng hệ thống nước,34,8.735648243478948,22,0,0.5,157
Sửa chữa và bảo dưỡng TV,33,24.532674317206563,7,1,1.0,157
Sửa chữa và bảo dưỡng nồi cơm điện,20,29.98949339098622,11,0,0.0,68
Sửa chữa và bảo dưỡng hệ thống nước,6,1.7582000779833766,8,1,0.0,139
Sửa chữa và bảo dưỡng máy lạnh,37,8.71188037345851,2,0,0.5,184
Sửa chữa và bảo dưỡng lò vi sóng,23,6.176420249896019,21,0,0.0,111
Sửa chữa và bảo dưỡng máy lạnh,8,27.94941625020087,7,1,0.5,134
Sửa chữa và bảo dưỡng lò vi sóng,2,5.668609265298286,7,1,0.0,95
Sửa chữa và bảo dưỡng máy lạnh,43,24.5900603474006,11,0,0.0,202
Sửa chữa và bảo dưỡng máy lạnh,33,20.476130509371018,22,0,1.0,174
Sửa chữa và bảo dưỡng tủ lạnh,8,7.458797014814713,6,0,0.0,124
Sửa chữa và bảo dưỡng nồi cơm điện,1,2.0322858206799834,15,1,1.0,70
Sửa chữa và bảo dưỡng máy giặt,18,18.362707248637648,18,1,1.0,151
Sửa chữa và bảo dưỡng máy tính,18,2.071522197438434,7,1,0.5,118
Sửa chữa và bảo dưỡng quạt điện,29,1.2312482862795866,1,0,0.5,104
Sửa chữa và bảo dưỡng máy lạnh,4,5.779068882241946,15,1,0.5,165
Sửa chữa và bảo dưỡng ô tô,7,7.902416493932168,0,0,0.5,184
Sửa chữa và bảo dưỡng tủ lạnh,24,18.873076003101158,7,1,0.0,128
Sửa chữa và bảo dưỡng xe máy,35,7.404731768191813,2,0,0.0,130
Sửa chữa và bảo dưỡng máy lạnh,17,18.654258930781758,8,1,1.0,159
Sửa chữa và bảo dưỡng lò vi sóng,38,0.859658485803183,11,0,0.5,182
Sửa chữa và bảo dưỡng máy lạnh,19,0.968636293965418,23,0,0.5,199
Sửa chữa và bảo dưỡng ô tô,45,0.8046453682815279,7,1,0.0,317
Sửa chữa và bảo dưỡng nồi cơm điện,16,9.80120656611998,19,1,0.0,59
Sửa chữa và bảo dưỡng máy in,35,13.43986411694628,12,0,0.5,126
Sửa chữa và bảo dưỡng quạt điện,29,19.99073680558159,13,0,0.5,84
Sửa chữa và bảo dưỡng máy lạnh,24,28.43146828426608,2,0,0.5,158
Sửa chữa và bảo dưỡng quạt điện,50,6.4198164741154535,16,1,0.5,146
Sửa chữa và bảo dưỡng hệ thống nước,17,0.39917469874828393,18,1,0.5,171
Sửa chữa và bảo dưỡng tủ lạnh,29,3.9476691212367125,16,1,1.0,174
Sửa chữa và bảo dưỡng máy giặt,3,11.011177852675221,5,0,1.0,126
Sửa chữa và bảo dưỡng laptop,8,6.220652501204406,20,0,0.5,96
Sửa chữa và bảo dưỡng máy in,13,6.815336328143449,9,1,0.0,98
Sửa chữa và bảo dưỡng xe máy,17,7.244153490420376,6,0,1.0,126
Sửa chữa và bảo dưỡng máy tính,9,22.329478626750078,13,0,1.0,74
Sửa chữa và bảo dưỡng laptop,24,14.615429527004316,2,0,1.0,123
Sửa chữa và bảo dưỡng máy in,2,24.076951627868773,9,1,1.0,67
Sửa chữa và bảo dưỡng TV,1,9.36971517238312,1,0,1.0,97
Sửa chữa và bảo dưỡng ô tô,30,24.731799808140515,0,0,0.5,208
Sửa chữa và bảo dưỡng quạt điện,18,16.503460542416185,13,0,0.0,41
Sửa chữa và bảo dưỡng nồi cơm điện,19,0.4413000315098914,14,1,0.5,107
Sửa chữa và bảo dưỡng điện thoại,7,21.440417779167635,1,0,1.0,62
Sửa chữa và bảo dưỡng máy tính,10,6.856616019661949,15,1,1.0,104
Sửa chữa và bảo dưỡng ô tô,25,6.105554892715936,10,0,0.0,202
Sửa chữa và bảo dưỡng máy tính,7,18.07629261583432,7,1,0.0,64
Sửa chữa và bảo dưỡng điện thoại,16,4.554000440066977,4,0,1.0,99
Sửa chữa và bảo dưỡng quạt điện,14,1.6736577791258598,14,1,0.5,79
